"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TAVG"
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2016-01","3.70","26.7",
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2016-02","5.63",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2016-03","2.18",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2016-04","1.69",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2016-05","6.34",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2016-06","3.11",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2016-07","6.50",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2016-08","5.37",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2016-09","4.33",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2016-10","1.09",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2016-11","0.47",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2016-12","4.17",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2017-01","3.11",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2017-02","1.20","0.0",
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2017-03","3.13",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2017-04","5.42",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2017-05","7.25",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2017-06","1.92",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2017-07","8.94",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2017-08","5.73",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2017-09","2.20",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2017-10","3.56",,
"US1MDAA0004","SEVERN 2.0 W, MD US","39.1321","-76.728","68.3","2017-11","2.59",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2014-11","2.45",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2015-01","4.41",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2015-02","0.89",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2015-03","4.59",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2015-04","3.16",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2015-05","3.22",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2015-06","7.75",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2015-07","3.24",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2015-09","2.72",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2015-10","5.11",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2015-11","2.35",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2016-03","1.41",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2016-04","0.70",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2016-05","6.67",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2016-06","3.54",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2016-07","5.31",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2016-08","1.74","0.0",
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2016-09","6.50",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2016-11","0.33","0.0",
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2017-01","2.69",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2017-03","2.58",,
"US1MDPG0046","BOWIE 2.4 NNE, MD US","38.991","-76.7272","30.8","2017-04","2.26",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2014-11","3.08",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2014-12","3.71",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2015-01","4.41",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2015-02","1.88",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2015-03","4.75",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2015-04","3.73",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2015-05","2.22",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2015-06","10.36",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2015-08","1.41",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2015-09","3.22",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2015-10","2.15",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2015-11","2.48",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2015-12","5.15",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2016-01","3.69",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2016-02","3.78",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2016-03","1.23",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2016-04","1.82",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2016-05","6.12",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2016-06","4.04",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2016-07","8.19",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2016-08","2.20",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2016-09","6.81",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2016-10","1.28",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2016-11","0.32",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2016-12","3.39",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2017-01","3.16",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2017-02","0.72",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2017-03","2.71",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2017-04","3.30",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2017-05","5.59",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2017-06","1.48",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2017-07","10.40",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2017-09","2.47",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2017-10","1.96",,
"US1MDPG0001","BOWIE 0.5 E, MD US","38.9601","-76.7275","40.8","2017-11","2.30",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2014-11","3.42",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2014-12","3.63",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2015-01","3.18",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2015-02","1.58","10.9",
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2015-04","2.48",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2015-06","10.26",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2015-07","2.52",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2015-09","4.54",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2015-10","4.09",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2015-11","2.45",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2015-12","4.91",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2016-02","3.75",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2016-03","2.08",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2016-04","1.96",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2016-05","5.84",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2016-06","6.03",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2016-07","7.13",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2016-09","5.19",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2016-10","0.97",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2016-11","0.91",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2016-12","3.63",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2017-03","2.70",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2017-04","5.38",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2017-05","6.94",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2017-06","1.33",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2017-07","4.60",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2017-08","5.46",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2017-10","3.64",,
"US1MDHW0023","MARRIOTTSVILLE 0.6 SE, MD US","39.3428","-76.8939","148.1","2017-11","1.95",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2015-01","2.46",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2015-02","2.33",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2015-03","4.85",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2015-04","3.85",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2015-06","9.27",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2015-09","3.29",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2015-10","2.96",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2015-11","2.28",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2015-12","4.66",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2016-02","4.31",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2016-03","1.40",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2016-07","6.71",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2016-08","4.02",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2016-09","1.12",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2016-10","0.29",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2016-11","0.75",,
"US1MDHW0026","COLUMBIA 1.0 E, MD US","39.2052","-76.839","119.2","2017-02","0.21",,
"US1MDMG0071","SILVER SPRING 5.6 N, MD US","39.0695","-77.0411","100.6","2016-06","3.24",,
"US1MDMG0071","SILVER SPRING 5.6 N, MD US","39.0695","-77.0411","100.6","2016-08","2.58",,
"US1MDMG0071","SILVER SPRING 5.6 N, MD US","39.0695","-77.0411","100.6","2017-04","3.96",,
"US1MDMG0071","SILVER SPRING 5.6 N, MD US","39.0695","-77.0411","100.6","2017-05","6.63",,
"US1MDMG0071","SILVER SPRING 5.6 N, MD US","39.0695","-77.0411","100.6","2017-06","1.86",,
"US1MDMG0071","SILVER SPRING 5.6 N, MD US","39.0695","-77.0411","100.6","2017-07","9.58",,
"US1MDMG0071","SILVER SPRING 5.6 N, MD US","39.0695","-77.0411","100.6","2017-08","4.08",,
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2014-11","3.14","1.0","43.0"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2014-12","3.39","0.0","39.7"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2015-01","3.68","6.8","30.6"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2015-02","1.81","13.1","25.5"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2015-03","4.34","8.6","39.2"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2015-04","4.13","0.0","54.3"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2015-05","1.47","0.0","68.6"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2015-06","11.49","0.0","73.7"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2015-07","2.94","0.0","76.3"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2015-08","0.91","0.0","74.7"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2015-09","3.03","0.0","72.2"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2015-10","3.31","0.0","55.9"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2015-11","2.14","0.0","50.9"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2015-12","4.36","0.0","48.3"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2016-01","2.84","20.8","31.3"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2016-02","4.08","2.8","36.5"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2016-03","1.59","1.4","49.3"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2016-04","1.86","0.0","53.3"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2016-05","5.16","0.0","61.2"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2016-06","4.70","0.0","73.0"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2016-07","5.87","0.0","79.4"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2016-08","4.22","0.0","79.0"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2016-09","3.00","0.0","72.9"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2016-10","0.73","0.0","59.8"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2016-11","0.35","0.0","47.4"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2016-12","3.72","0.6","38.9"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2017-01","2.54","1.3","38.8"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2017-02","0.44","0.0","43.3"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2017-03","2.84","2.9","43.2"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2017-04","4.60","0.0","59.7"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2017-05","6.61","0.0","62.6"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2017-06","1.11","0.0","73.5"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2017-07","9.64","0.0","78.4"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2017-08","5.27","0.0","73.7"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2017-09","1.84","0.0","68.8"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2017-10","3.60","0.0","61.8"
"USC00180700","BELTSVILLE, MD US","39.0302","-76.9315","44.2","2017-11","2.13","0.0","45.9"
"US1MDHW0028","ELKRIDGE 2.6 SW, MD US","39.1758","-76.785","83.2","2015-02","2.36","16.2",
"US1MDHW0028","ELKRIDGE 2.6 SW, MD US","39.1758","-76.785","83.2","2015-05","2.71",,
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2014-11","3.50","5.0",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2014-12","3.16","0.8",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2015-01","3.11","7.4",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2015-02","1.54","14.7",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2015-03","4.89","12.4",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2015-04","1.58",,
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2015-05","1.81",,
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2015-06","9.95",,
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2015-07","5.13",,
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2015-08","2.44",,
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2015-09","8.36",,
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2015-10","3.88",,
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2015-11","1.76","0.0",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2015-12","3.60","0.0",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2016-01","3.45","23.1",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2016-02","5.37","8.8",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2016-03","2.12","2.7",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2016-04","2.24","1.4",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2016-05","3.98","0.0",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2016-06","2.96","0.0",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2016-07","6.73","0.0",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2016-08","3.21","0.0",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2016-09","4.72","0.0",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2016-10","1.04","0.0",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2016-11","1.80","0.0",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2016-12","3.49","0.9",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2017-01","2.94","4.5",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2017-02","1.23","1.4",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2017-03","3.70","9.7",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2017-04","3.23","0.0",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2017-05","4.84","0.0",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2017-06","1.76","0.0",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2017-07","6.73","0.0",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2017-08","6.06","0.0",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2017-09","1.97","0.0",
"USC00366289","NEW PARK, PA US","39.7342","-76.504","243.8","2017-10","3.74","0.0",
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2014-11","4.04",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2014-12","2.00",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2015-01","3.85",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2015-02","1.75",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2015-03","5.47",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2015-04","3.06",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2015-05","3.07",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2015-06","12.04",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2015-07","5.63",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2015-08","2.13",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2015-09","2.36",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2015-11","3.27",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2015-12","5.89",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2016-01","1.83",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2016-02","5.31",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2016-03","1.97",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2016-04","1.52",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2016-05","5.97",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2016-06","3.18",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2016-07","3.91",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2016-08","3.39",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2016-09","2.39",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2016-10","0.95",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2016-11","1.64","0.0",
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2016-12","2.78",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2017-01","3.16",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2017-02","1.56","0.0",
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2017-04","4.01",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2017-05","5.19",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2017-06","2.05",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2017-07","11.09",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2017-08","5.56",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2017-09","2.76",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2017-10","4.43",,
"US1MDHR0004","HAVRE DE GRACE 4.0 WNW, MD US","39.5722","-76.1658","125.0","2017-11","1.46",,
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2014-11","3.40",,"45.3"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2014-12","3.33",,"41.3"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2015-01","3.70",,"32.9"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2015-02","2.12",,"26.9"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2015-03","4.45",,"42.7"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2015-04","2.95",,"57.5"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2015-05","3.13",,"71.4"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2015-06","7.64",,"76.3"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2015-07","2.44",,"79.7"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2015-08","2.08",,"78.5"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2015-09","3.67",,"74.3"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2015-10","2.41",,"58.8"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2015-11","2.41",,"54.0"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2015-12","6.24",,"51.3"
"USW00093784","MARYLAND SCIENCE CENTER, MD US","39.2814","-76.6111","6.1","2016-01","3.28",,"34.8"
